paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1
1,any_suggestion,0.8954741379310345,0.48673444369052166,0.6280241509114749,0.5412168193563542,0.3780487804878049,0.6595744680851063,0.4806201550387597,0.22580645161290322,0.15217391304347827,0.18181818181818182,0.9730061349693252,0.9497005988023952,0.9612121212121212
1,suggest_safe,0.6982758620689655,0.40860374129144883,0.6893182595330506,0.48133216952516195,0.6819571865443425,0.5962566844919787,0.6362339514978602,0.047619047619047616,0.02564102564102564,0.03333333333333333,0.7310344827586207,0.8233009708737864,0.7744292237442922
1,suggest_efficient,0.5,0.10861959748438088,0.5056405265382764,0.3391648953607647,0.4827109266943292,0.8369304556354916,0.612280701754386,0.0425531914893617,0.05405405405405406,0.047619047619047616,0.7151898734177216,0.23839662447257384,0.3575949367088608
1,agree_proposal,0.75,0.46916252853951645,0.6107033769481025,0.5699520651259367,0.6649484536082474,0.80625,0.7288135593220338,0.40625,0.07602339181286549,0.12807881773399016,0.7891737891737892,0.9279731993299832,0.852963818321786
1,discuss_fairness,0.6637931034482759,0.4525756939796486,0.3298352624566647,0.610674246711138,0.7259414225941423,0.871859296482412,0.7922374429223744,0.6592356687898089,0.5267175572519084,0.5855728429985856,0.45588235294117646,0.45255474452554745,0.4542124542124542
1,discuss_efficient,0.5452586206896551,0.2094921658948966,0.35017577356523244,0.37483646533989784,0.6292466765140325,0.9200863930885529,0.7473684210526316,0.3191489361702128,0.36585365853658536,0.3409090909090909,0.3125,0.019230769230769232,0.036231884057971016
1,discuss_rules,0.7726293103448276,0.22881696375824123,0.23848476711674815,0.4563119073857642,0.7836593785960875,0.9927113702623906,0.8758842443729904,0.5961538461538461,0.14761904761904762,0.2366412213740458,0.7142857142857143,0.15625,0.2564102564102564
1,explanation,0.6293103448275862,0.3332553593209576,0.16378061400483002,0.5174726098962644,0.6337115072933549,0.8967889908256881,0.7426400759734093,0.7224489795918367,0.3915929203539823,0.5078909612625538,0.24242424242424243,0.4,0.3018867924528302
1,discuss_howtoplay,0.7252155172413793,0.020525747209218625,0.1516523332851466,0.2989433872663749,0.7350993377483444,0.9808541973490427,0.840378548895899,0.3684210526315789,0.03056768558951965,0.056451612903225805,0.0,0.0,0.0
1,ask_game,0.9342672413793104,0.6400859602497424,0.7803436673139101,0.6300375759022375,0.9598108747044918,0.9830508474576272,0.9712918660287081,0.21052631578947367,0.13333333333333333,0.16326530612244897,0.8095238095238095,0.7083333333333334,0.7555555555555555
1,receive_report,0.7607758620689655,0.5008480079082794,0.7389435747417246,0.5411163437915628,0.8091482649842271,0.8724489795918368,0.839607201309329,0.1,0.08,0.08888888888888889,0.7440944881889764,0.6517241379310345,0.6948529411764706
1,truthful,0.7693965517241379,0.5045839060617325,0.7355829612871795,0.5433065934789002,0.8048411497730711,0.8986486486486487,0.8491620111731844,0.125,0.08163265306122448,0.09876543209876543,0.7574468085106383,0.6202090592334495,0.6819923371647509
1,falsehood,0.96875,0.24436333005756006,0.616105622636907,0.43949122485170916,0.9867695700110254,0.9835164835164835,0.9851403412217942,0.0,0.0,0.0,0.3076923076923077,0.36363636363636365,0.3333333333333333
1,contradict,0.9849137931034483,0.294985891035381,0.6308331816250987,0.42639277933395575,0.9891540130151844,0.9978118161925602,0.9934640522875817,0.0,0.0,0.0,0.3333333333333333,0.25,0.2857142857142857
1,neither_report,0.7607758620689655,0.5008480079082795,0.7305002547256572,0.5411163437915628,0.7440944881889764,0.6517241379310345,0.6948529411764706,0.1,0.08,0.08888888888888889,0.8091482649842271,0.8724489795918368,0.839607201309329
