paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
1,any_suggestion,0.8872180451127819,-0.059479553903345694,-0.059760956175300084,0.4701195219123506,0.0,0.0,0.0,0.9365079365079365,0.944,0.9402390438247012
1,suggest_safe,0.6090225563909775,0.14638360898543568,0.13593203398300857,0.5679660169915043,0.5128205128205128,0.37735849056603776,0.43478260869565216,0.648936170212766,0.7625,0.7011494252873564
1,suggest_efficient,0.5263157894736842,0.026037428803905693,-0.03157894736842115,0.4842105263157894,0.5346534653465347,0.7714285714285715,0.631578947368421,0.5,0.25396825396825395,0.3368421052631579
1,agree_proposal,0.6842105263157895,-0.011956521739130421,-0.06766055045871555,0.4661697247706422,0.25,0.08333333333333333,0.125,0.7272727272727273,0.9072164948453608,0.8073394495412844
1,discuss_fairness,0.5037593984962406,0.09802712700369909,-0.023076923076922995,0.48846153846153845,0.7096774193548387,0.27848101265822783,0.4,0.4411764705882353,0.8333333333333334,0.5769230769230769
1,discuss_efficient,0.556390977443609,0.043864993298403876,0.03391812865497068,0.5169590643274854,0.6086956521739131,0.7088607594936709,0.6549707602339181,0.43902439024390244,0.3333333333333333,0.37894736842105264
1,discuss_rules,0.8872180451127819,-0.026762738033967892,-0.059760956175300084,0.4701195219123506,0.9007633587786259,0.9833333333333333,0.9402390438247012,0.0,0.0,0.0
1,explanation,0.6541353383458647,0.08303357314148685,0.07303030303030311,0.5365151515151515,0.8191489361702128,0.7264150943396226,0.77,0.2564102564102564,0.37037037037037035,0.30303030303030304
1,discuss_howtoplay,0.9097744360902256,-0.035019455252918386,-0.047244094488188226,0.4763779527559055,0.9307692307692308,0.9758064516129032,0.952755905511811,0.0,0.0,0.0
1,ask_game,0.6917293233082706,0.12345282108985689,0.08452950558213734,0.5422647527910686,0.9032258064516129,0.7241379310344828,0.8038277511961722,0.2,0.47058823529411764,0.2807017543859649
1,receive_report,0.5413533834586466,0.15463165572574766,0.08187630849318173,0.5409381542465909,0.7755102040816326,0.4318181818181818,0.5547445255474452,0.40476190476190477,0.7555555555555555,0.5271317829457365
1,truthful,0.6090225563909775,0.24907709011943535,0.21050228310502284,0.6052511415525115,0.8103448275862069,0.5340909090909091,0.6438356164383562,0.4533333333333333,0.7555555555555555,0.5666666666666667
1,falsehood,0.9774436090225563,0.0,-0.011406844106463643,0.49429657794676807,1.0,0.9774436090225563,0.9885931558935361,0.0,0.0,0.0
1,contradict,0.9548872180451128,0.0,-0.02307692307692011,0.48846153846153845,1.0,0.9548872180451128,0.9769230769230769,0.0,0.0,0.0
1,neither_report,0.5413533834586466,0.15463165572574766,0.08187630849318173,0.5409381542465909,0.40476190476190477,0.7555555555555555,0.5271317829457365,0.7755102040816326,0.4318181818181818,0.5547445255474452
