paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1,precision_nan,recall_nan,f1_nan
4,uninformative,0.8617021276595744,0.6357675111773473,0.6350397838162438,0.5532263347527023,0.8666666666666667,0.9701492537313433,0.9154929577464789,0.0,0.0,0.0,0.8421052631578947,0.6666666666666666,0.7441860465116279,,,
4,SDB,0.8723404255319149,0.7464028776978417,0.7459239130434783,0.8722826086956521,0.9545454545454546,0.8076923076923077,0.875,,,,0.8,0.9523809523809523,0.8695652173913043,,,
4,overest_others,0.9468085106382979,0.832022873481058,0.832647216753177,0.915876141041704,0.948051948051948,0.9864864864864865,0.9668874172185431,,,,0.9411764705882353,0.8,0.8648648648648649,,,
4,underest_own,0.8723404255319149,0.27784891165172854,0.2666666666666666,0.6313725490196078,0.9753086419753086,0.8876404494382022,0.9294117647058824,,,,0.23076923076923078,0.6,0.3333333333333333,,,
4,academic_integrity,0.925531914893617,0.7301066447908122,0.7310458187795357,0.8648037805629751,0.974025974025974,0.9375,0.9554140127388535,,,,0.7058823529411765,0.8571428571428571,0.7741935483870968,,,
4,info_asymmetry,0.9468085106382979,0.8442677269715043,0.844864775178364,0.922017587522814,0.9861111111111112,0.9466666666666667,0.9659863945578231,,,,0.8181818181818182,0.9473684210526315,0.8780487804878049,,,
4,AI_discussion_priming,0.9893617021276596,0.9173989455184535,0.9178021978021978,0.9586813186813188,0.9886363636363636,1.0,0.9942857142857143,,,,1.0,0.8571428571428571,0.9230769230769231,,,
4,privacy_concerns,0.6382978723404256,0.05247554106136976,-0.11173282042315069,0.4271523178807947,0.9833333333333333,0.6483516483516484,0.7814569536423841,,,,1.0,0.3333333333333333,0.5,0.0,0.0,0.0
4,self_esteem,0.9042553191489362,0.367713004484305,0.35144508670520236,0.6739884393063584,1.0,0.9010989010989011,0.9479768786127167,,,,0.25,1.0,0.4,,,
4,self_report_bias,0.4148936170212766,0.02064784997158564,-0.2453081486862816,0.22116200169635283,1.0,0.40860215053763443,0.5801526717557252,,,,0.043478260869565216,1.0,0.08333333333333333,0.0,0.0,0.0
4,network_effect,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,
4,truthful,0.9574468085106383,0.4835164835164836,0.4805555555555555,0.7388888888888889,1.0,0.9565217391304348,0.9777777777777777,,,,0.3333333333333333,1.0,0.5,,,
