paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1,precision_nan,recall_nan,f1_nan
4,uninformative,0.8936170212765957,0.7233666862860506,0.7233318538245304,0.5847840103159253,0.8918918918918919,0.9850746268656716,0.9361702127659575,0.0,0.0,0.0,0.9,0.75,0.8181818181818182,,,
4,SDB,0.8936170212765957,0.7877145438121048,0.7879818594104309,0.8934240362811792,0.9565217391304348,0.8461538461538461,0.8979591836734694,,,,0.8333333333333334,0.9523809523809523,0.8888888888888888,,,
4,overest_others,0.9468085106382979,0.832022873481058,0.832647216753177,0.915876141041704,0.948051948051948,0.9864864864864865,0.9668874172185431,,,,0.9411764705882353,0.8,0.8648648648648649,,,
4,underest_own,0.8617021276595744,0.2575941676792224,0.2429149797570851,0.6194331983805668,0.975,0.8764044943820225,0.9230769230769231,,,,0.21428571428571427,0.6,0.3157894736842105,,,
4,academic_integrity,0.9361702127659575,0.7622259696458684,0.7632911392405063,0.8810126582278481,0.9743589743589743,0.95,0.9620253164556962,,,,0.75,0.8571428571428571,0.8,,,
4,info_asymmetry,0.9361702127659575,0.8165256994144436,0.8170254403131115,0.9080234833659491,0.9859154929577465,0.9333333333333333,0.958904109589041,,,,0.782608695652174,0.9473684210526315,0.8571428571428571,,,
4,AI_discussion_priming,0.9787234042553191,0.8456486042692939,0.8464696223316913,0.922824302134647,0.9885057471264368,0.9885057471264368,0.9885057471264368,,,,0.8571428571428571,0.8571428571428571,0.8571428571428571,,,
4,privacy_concerns,0.8404255319148937,0.09207984546039916,0.052044609665427566,0.47076023391812866,0.975,0.8571428571428571,0.9122807017543859,,,,1.0,0.3333333333333333,0.5,0.0,0.0,0.0
4,self_esteem,0.9148936170212766,0.3984,0.38587848932676516,0.6912972085385878,1.0,0.9120879120879121,0.9540229885057471,,,,0.2727272727272727,1.0,0.42857142857142855,,,
4,self_report_bias,0.5638297872340425,0.029463611181062777,-0.1572830188679244,0.26130268199233714,1.0,0.5591397849462365,0.7172413793103448,,,,0.034482758620689655,1.0,0.06666666666666667,0.0,0.0,0.0
4,network_effect,0.9787234042553191,0.49189189189189186,0.49184782608695654,0.7445652173913043,1.0,0.978494623655914,0.9891304347826086,,,,0.3333333333333333,1.0,0.5,,,
4,truthful,0.9787234042553191,0.656934306569343,0.6575091575091575,0.8278388278388278,1.0,0.9782608695652174,0.989010989010989,,,,0.5,1.0,0.6666666666666666,,,
