paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1
4,uninformative,0.7708333333333334,0.47800296589223923,0.476968796433878,0.5066069906223359,0.8676470588235294,0.8676470588235294,0.8676470588235294,0.0,0.0,0.0,0.7142857142857143,0.6,0.6521739130434783
4,SDB,0.8958333333333334,0.7912135711178774,0.7908496732026143,0.8954248366013071,0.9387755102040817,0.8679245283018868,0.9019607843137255,,,,0.851063829787234,0.9302325581395349,0.8888888888888888
4,overest_others,0.8854166666666666,0.6465863453815262,0.6460532931121167,0.8230266465560583,0.9102564102564102,0.9466666666666667,0.9281045751633987,,,,0.7777777777777778,0.6666666666666666,0.717948717948718
4,underest_own,0.8645833333333334,0.25890736342042764,0.24064496501369026,0.6203224825068452,0.975609756097561,0.8791208791208791,0.9248554913294798,,,,0.21428571428571427,0.6,0.3157894736842105
4,academic_integrity,0.9375,0.775175644028103,0.7749999999999999,0.8875,0.9746835443037974,0.9506172839506173,0.9625,,,,0.7647058823529411,0.8666666666666667,0.8125
4,info_asymmetry,0.9375,0.817258883248731,0.8171428571428572,0.9085714285714286,0.972972972972973,0.9473684210526315,0.96,,,,0.8181818181818182,0.9,0.8571428571428571
4,AI_discussion_priming,0.9479166666666666,0.5238095238095238,0.5178302360622802,0.7589151180311401,0.946236559139785,1.0,0.9723756906077348,,,,1.0,0.375,0.5454545454545454
4,self_esteem,0.8333333333333334,0.23123123123123124,0.1786096256684494,0.5893048128342246,1.0,0.8279569892473119,0.9058823529411765,,,,0.15789473684210525,1.0,0.2727272727272727
4,self_report_bias,0.90625,0.16602316602316614,0.13209442491210432,0.5660472124560523,1.0,0.9052631578947369,0.9502762430939227,,,,0.1,1.0,0.18181818181818182
4,network_effect,0.9583333333333334,0.32155477031802127,0.31182795698924737,0.6559139784946236,1.0,0.9578947368421052,0.978494623655914,,,,0.2,1.0,0.3333333333333333
4,truthful,0.9791666666666666,0.0,-0.010526315789474827,0.49473684210526314,0.9791666666666666,1.0,0.9894736842105263,,,,0.0,0.0,0.0
