paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1
1,any_suggestion,0.8350515463917526,-0.008774780630484313,-0.014047696831100964,0.3288425322323627,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.8895027624309392,0.930635838150289,0.9096045197740112
1,suggest_safe,0.4175257731958763,-0.03610927308819356,-0.14478184809002848,0.27618480387986044,0.3776223776223776,0.7105263157894737,0.4931506849315068,0.0,0.0,0.0,0.5294117647058824,0.24545454545454545,0.33540372670807456
1,suggest_efficient,0.4845360824742268,0.012622149837133612,-0.10311886958746763,0.2934622831827905,0.5142857142857142,0.1875,0.2748091603053435,0.0,0.0,0.0,0.4779874213836478,0.8260869565217391,0.6055776892430279
1,agree_proposal,0.5463917525773195,-0.04961573931755292,-0.12142411403422337,0.25166093928980526,0.043478260869565216,0.02702702702702703,0.03333333333333333,0.0,0.0,0.0,0.6140350877192983,0.875,0.7216494845360825
1,discuss_fairness,0.18041237113402062,-0.020883667052788102,-0.3379020190410096,0.13871635610766045,0.24,0.08955223880597014,0.13043478260869565,0.0,0.0,0.0,0.17159763313609466,0.8529411764705882,0.2857142857142857
1,discuss_efficient,0.28865979381443296,-0.05822364520336776,-0.2512911593559395,0.19541634835752483,0.30303030303030304,0.11627906976744186,0.16806722689075632,0.0,0.0,0.0,0.2857142857142857,0.7796610169491526,0.41818181818181815
1,discuss_rules,0.3865979381443299,-0.018889575425898197,-0.13698933733901364,0.22927162496797882,0.660377358490566,0.5263157894736842,0.5857740585774058,0.0,0.0,0.0,0.056818181818181816,0.5,0.10204081632653061
1,explanation,0.05670103092783505,-0.02028968846993906,-0.5011099131096595,0.05174810665006743,0.2,0.04285714285714286,0.07058823529411765,0.0,0.0,0.0,0.0446927374301676,0.8,0.08465608465608465
1,discuss_howtoplay,0.4793814432989691,0.029279167698786246,-0.08436868756744809,0.2458622368260923,0.7913043478260869,0.610738255033557,0.6893939393939394,0.0,0.0,0.0,0.02531645569620253,0.5,0.04819277108433735
1,ask_game,0.6288659793814433,0.02253324002799162,-0.030506473864768457,0.3184376301191388,0.8636363636363636,0.6826347305389222,0.7625418060200669,0.0,0.0,0.0,0.12903225806451613,0.38095238095238093,0.1927710843373494
1,receive_report,0.4072164948453608,0.04404833319050483,-0.11765147909726226,0.27806069883135615,0.6590909090909091,0.24786324786324787,0.36024844720496896,0.0,0.0,0.0,0.3333333333333333,0.819672131147541,0.47393364928909953
1,truthful,0.42783505154639173,0.017833523375142546,-0.06669969040247681,0.2966839179605137,0.6086956521739131,0.35294117647058826,0.44680851063829785,0.0,0.0,0.0,0.328,0.6833333333333333,0.44324324324324327
1,falsehood,0.9742268041237113,0.0,-0.010943199583121066,0.32898172323759794,0.9742268041237113,1.0,0.9869451697127938,0.0,0.0,0.0,0.0,0.0,0.0
1,contradict,0.865979381443299,0.058428224752660074,0.006597735105859148,0.3111111111111111,0.9940828402366864,0.8795811518324608,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1,neither_report,0.4072164948453608,0.04404833319050483,-0.11765147909726226,0.27806069883135615,0.3333333333333333,0.819672131147541,0.47393364928909953,0.0,0.0,0.0,0.6590909090909091,0.24786324786324787,0.36024844720496896
