paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1
1,any_suggestion,0.8858988159311088,0.42365004857835153,0.596097738140877,0.5279776677805046,0.391304347826087,0.574468085106383,0.46551724137931033,0.18421052631578946,0.15217391304347827,0.16666666666666666,0.9598540145985401,0.94377990430622,0.9517490952955368
1,suggest_safe,0.4176533907427341,0.030089872071727863,0.4068943853488932,0.24632721515930997,0.4177671068427371,0.93048128342246,0.5766362883181442,0.029411764705882353,0.02564102564102564,0.0273972602739726,0.6290322580645161,0.0755813953488372,0.13494809688581316
1,suggest_efficient,0.49946178686759957,0.18324188602047264,0.5676081092778329,0.39313220184991743,0.5678160919540229,0.592326139088729,0.57981220657277,0.0374331550802139,0.1891891891891892,0.0625,0.6840390879478827,0.4421052631578947,0.5370843989769821
1,agree_proposal,0.7330462863293864,0.4184810318281632,0.5944424286405416,0.5395854003192333,0.6666666666666666,0.7080745341614907,0.6867469879518072,0.2903225806451613,0.05263157894736842,0.0891089108910891,0.7675378266850069,0.9346733668341709,0.8429003021148036
1,discuss_fairness,0.596340150699677,0.3948166600654561,0.42827858360442905,0.553804349429298,0.7516629711751663,0.8517587939698492,0.7985865724381626,0.6484848484848484,0.2715736040609137,0.3828264758497317,0.3450479233226837,0.7883211678832117,0.48
1,discuss_efficient,0.5791173304628633,0.31231825341532127,0.4406541074304934,0.4963314859496222,0.7180451127819549,0.8232758620689655,0.7670682730923695,0.3212996389891697,0.43414634146341463,0.36929460580912865,0.5583333333333333,0.25769230769230766,0.3526315789473684
1,discuss_rules,0.7782561894510226,0.25571898602241705,0.24882056435899613,0.48782932416953034,0.7895953757225433,0.9941775836972343,0.8801546391752577,0.6111111111111112,0.15714285714285714,0.25,0.7,0.21875,0.3333333333333333
1,explanation,0.620021528525296,0.3566317912418412,0.22068482972335102,0.5242211739716934,0.6831501831501832,0.8555045871559633,0.7596741344195519,0.7231404958677686,0.38631346578366443,0.5035971223021583,0.19858156028368795,0.7,0.30939226519337015
1,discuss_howtoplay,0.7233584499461787,0.03586341132477755,0.156208993219334,0.30408853458948576,0.7391304347826086,0.975,0.8408370323398858,0.391304347826087,0.039301310043668124,0.07142857142857142,0.0,0.0,0.0
1,ask_game,0.9246501614639397,0.6054172456267027,0.7648859172857916,0.6264246023911131,0.9618138424821002,0.9746070133010882,0.9681681681681682,0.1875,0.2,0.1935483870967742,0.7966101694915254,0.6527777777777778,0.7175572519083969
1,receive_report,0.7491926803013994,0.5185104447266977,0.7599291433070267,0.530014764714007,0.8840304182509505,0.7894736842105263,0.8340807174887892,0.03636363636363636,0.04,0.0380952380952381,0.6580459770114943,0.7896551724137931,0.7178683385579937
1,truthful,0.7621097954790097,0.5313435902118334,0.7632432737761115,0.5348472981242454,0.8772563176895307,0.8195615514333895,0.8474280732345248,0.0425531914893617,0.04081632653061224,0.041666666666666664,0.6707317073170732,0.7665505226480837,0.7154471544715447
1,falsehood,0.9677072120559742,0.21805734807249888,0.5749007482889513,0.4024596339054833,0.986784140969163,0.9835345773874863,0.9851566794942276,0.0,0.0,0.0,0.1875,0.2727272727272727,0.2222222222222222
1,contradict,0.984930032292788,0.2181074906817363,0.5957470010905126,0.4419082125603864,0.987027027027027,0.9978142076502732,0.9923913043478261,0.0,0.0,0.0,0.5,0.25,0.3333333333333333
1,neither_report,0.7491926803013994,0.5185104447266975,0.7293979071557186,0.530014764714007,0.6580459770114943,0.7896551724137931,0.7178683385579937,0.03636363636363636,0.04,0.0380952380952381,0.8840304182509505,0.7894736842105263,0.8340807174887892
