paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
4,uninformative,0.8043478260869565,0.6086956521739131,0.5994194484760522,0.7997097242380262,0.7333333333333333,0.9565217391304348,0.8301886792452831,0.9375,0.6521739130434783,0.7692307692307693
4,SDB,0.9130434782608695,0.8174603174603174,0.8174603174603174,0.9087301587301587,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8888888888888888,0.8888888888888888,0.8888888888888888
4,overest_others,0.9782608695652174,0.9278996865203761,0.927843137254902,0.9639215686274509,1.0,0.9736842105263158,0.9866666666666667,0.8888888888888888,1.0,0.9411764705882353
4,underest_own,0.8913043478260869,0.48888888888888893,0.4837261503928171,0.7418630751964085,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.42857142857142855,0.75,0.5454545454545454
4,academic_integrity,0.9782608695652174,0.9278996865203761,0.927843137254902,0.9639215686274509,1.0,0.9736842105263158,0.9866666666666667,0.8888888888888888,1.0,0.9411764705882353
4,info_asymmetry,0.8043478260869565,0.2007722007722007,0.1937682570593957,0.5968841285296982,0.9210526315789473,0.8536585365853658,0.8860759493670886,0.25,0.4,0.3076923076923077
4,AI_discussion_priming,0.9782608695652174,0.8456375838926175,0.8453781512605042,0.9226890756302522,0.9767441860465116,1.0,0.9882352941176471,1.0,0.75,0.8571428571428571
4,privacy_concerns,0.9565217391304348,-0.022222222222222143,-0.022222222222220367,0.4888888888888889,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.0,0.0,0.0
4,self_esteem,0.8260869565217391,0.0,-0.09523809523809401,0.4523809523809524,1.0,0.8260869565217391,0.9047619047619048,0.0,0.0,0.0
4,self_report_bias,0.9130434782608695,0.0,-0.045454545454546524,0.4772727272727273,1.0,0.9130434782608695,0.9545454545454546,0.0,0.0,0.0
4,network_effect,0.9565217391304348,0.0,-0.022222222222220367,0.4888888888888889,1.0,0.9565217391304348,0.9777777777777777,0.0,0.0,0.0
4,truthful,0.9565217391304348,0.4831460674157304,0.47727272727272674,0.7386363636363636,1.0,0.9555555555555556,0.9772727272727273,0.3333333333333333,1.0,0.5
