paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
1,any_suggestion,0.8947368421052632,-0.054360135900339834,-0.055555555555553804,0.4722222222222222,0.0,0.0,0.0,0.937007874015748,0.952,0.9444444444444444
1,suggest_safe,0.49624060150375937,0.0091182030468141,-0.011177304964538948,0.4944113475177305,0.4027777777777778,0.5471698113207547,0.464,0.6065573770491803,0.4625,0.524822695035461
1,suggest_efficient,0.556390977443609,0.10819411296738268,0.10773779066461986,0.55386889533231,0.5753424657534246,0.6,0.5874125874125874,0.5333333333333333,0.5079365079365079,0.5203252032520326
1,agree_proposal,0.6917293233082706,0.08306709265175716,0.060232658336923706,0.5301163291684619,0.3684210526315789,0.19444444444444445,0.2545454545454545,0.7456140350877193,0.8762886597938144,0.8056872037914692
1,discuss_fairness,0.49624060150375937,0.11395048225116844,-0.08717135362654815,0.45641432318672603,0.8333333333333334,0.189873417721519,0.30927835051546393,0.4434782608695652,0.9444444444444444,0.6035502958579881
1,discuss_efficient,0.48872180451127817,-0.01823913532988053,-0.02959927140254992,0.48520036429872493,0.5846153846153846,0.4810126582278481,0.5277777777777778,0.39705882352941174,0.5,0.4426229508196721
1,discuss_rules,0.7443609022556391,-0.07923627684964196,-0.09227053140096597,0.4538647342995169,0.8909090909090909,0.8166666666666667,0.8521739130434782,0.043478260869565216,0.07692307692307693,0.05555555555555555
1,explanation,0.39097744360902253,0.007919697946403903,-0.23169267707082852,0.38415366146458585,0.8048780487804879,0.3113207547169811,0.4489795918367347,0.20652173913043478,0.7037037037037037,0.31932773109243695
1,discuss_howtoplay,0.849624060150376,0.08966461327857633,0.08402203856749313,0.5420110192837466,0.940677966101695,0.8951612903225806,0.9173553719008265,0.13333333333333333,0.2222222222222222,0.16666666666666666
1,ask_game,0.631578947368421,0.04372707263389575,-0.019157088122605304,0.4904214559386973,0.8850574712643678,0.6637931034482759,0.7586206896551724,0.15217391304347827,0.4117647058823529,0.2222222222222222
1,receive_report,0.5864661654135338,0.22387267904509278,0.16992907801418455,0.5849645390070922,0.8113207547169812,0.48863636363636365,0.6099290780141844,0.4375,0.7777777777777778,0.56
1,truthful,0.631578947368421,0.18158985307045084,0.18153846153846143,0.5907692307692307,0.7241379310344828,0.7159090909090909,0.72,0.45652173913043476,0.4666666666666667,0.46153846153846156
1,falsehood,1.0,,1.0,1.0,1.0,1.0,1.0,,,
1,contradict,0.7443609022556391,0.0,-0.14655172413793016,0.4267241379310345,1.0,0.7443609022556391,0.853448275862069,0.0,0.0,0.0
1,neither_report,0.5864661654135338,0.22387267904509278,0.16992907801418455,0.5849645390070922,0.4375,0.7777777777777778,0.56,0.8113207547169812,0.48863636363636365,0.6099290780141844
