paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1
1,any_suggestion,0.7845484221980413,0.19531415835279142,0.37130551634171804,0.3913398254045671,0.13142857142857142,0.5111111111111111,0.20909090909090908,0.2857142857142857,0.043478260869565216,0.07547169811320754,0.9443690637720489,0.8405797101449275,0.8894568690095846
1,suggest_safe,0.3939064200217628,0.0017765418472134309,0.379448644962567,0.22630573252733707,0.405997693194925,0.9513513513513514,0.5691188358932903,0.09090909090909091,0.07692307692307693,0.08333333333333333,0.3684210526315789,0.013725490196078431,0.026465028355387523
1,suggest_efficient,0.44069640914036995,0.09383962262341172,0.5148570369947223,0.3602683258597237,0.4964705882352941,0.5121359223300971,0.5041816009557945,0.061855670103092786,0.32432432432432434,0.1038961038961039,0.6066666666666667,0.3872340425531915,0.4727272727272727
1,agree_proposal,0.6202393906420022,0.30794758430809,0.4883653983895476,0.456334555658284,0.375,0.7834394904458599,0.5072164948453608,0.20833333333333334,0.058823529411764705,0.09174311926605505,0.8047882136279927,0.7381756756756757,0.7700440528634361
1,discuss_fairness,0.5919477693144722,0.3595985423840309,0.3876408444514764,0.5383608182700537,0.6339754816112084,0.923469387755102,0.7518172377985463,0.6811594202898551,0.24102564102564103,0.3560606060606061,0.41904761904761906,0.6423357664233577,0.5072046109510087
1,discuss_efficient,0.5832426550598476,0.3414405059264872,0.5261695100647106,0.5329041106045442,0.7629107981220657,0.7096069868995634,0.7352941176470589,0.3212669683257919,0.3480392156862745,0.3341176470588235,0.5147058823529411,0.5447470817120622,0.5293005671077504
1,discuss_rules,0.7573449401523396,0.22781547782772338,0.22006652540542415,0.4249808852969153,0.7897934386391251,0.9558823529411765,0.8649367930805056,0.46808510638297873,0.21256038647342995,0.292358803986711,1.0,0.0625,0.11764705882352941
1,explanation,0.5048966267682263,0.24675794908192183,0.22703581936299322,0.4424009440234011,0.8202614379084967,0.5837209302325581,0.6820652173913043,0.5705521472392638,0.4142538975501114,0.48,0.09407665505226481,0.675,0.1651376146788991
1,discuss_howtoplay,0.7040261153427638,0.03186726362918091,0.1726585091113293,0.3184412128767384,0.743859649122807,0.9436201780415431,0.8319162851536952,0.23255813953488372,0.044444444444444446,0.07462686567164178,0.047619047619047616,0.05,0.04878048780487805
1,ask_game,0.9183895538628944,0.5655476274519692,0.7571434934633973,0.5922880983750548,0.9519807923169268,0.9706242350061199,0.9612121212121212,0.15,0.1,0.12,0.7272727272727273,0.6666666666666666,0.6956521739130435
1,receive_report,0.73449401523395,0.4593870018154158,0.7022403410907064,0.48928055819647936,0.8206039076376554,0.7965517241379311,0.8083989501312336,0.0,0.0,0.0,0.598314606741573,0.7344827586206897,0.6594427244582043
1,truthful,0.735582154515778,0.4521159276641994,0.7000635772656039,0.48689971985088126,0.8133561643835616,0.8133561643835616,0.8133561643835616,0.0,0.0,0.0,0.6017964071856288,0.7003484320557491,0.6473429951690821
1,falsehood,0.9684439608269858,0.20330622982183422,0.5269687435151067,0.39500277623542474,0.9855555555555555,0.9844617092119867,0.9850083287062743,0.0,0.0,0.0,0.15789473684210525,0.2727272727272727,0.2
1,contradict,0.984766050054407,0.12237380627557992,0.5746556473829201,0.3974387120380534,0.9858233369683751,0.9988950276243094,0.9923161361141603,0.0,0.0,0.0,0.5,0.125,0.2
1,neither_report,0.73449401523395,0.4593870018154158,0.6967277653504639,0.48928055819647936,0.598314606741573,0.7344827586206897,0.6594427244582043,0.0,0.0,0.0,0.8206039076376554,0.7965517241379311,0.8083989501312336
