paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1
1,any_suggestion,0.7739504843918191,0.1959660235988443,0.38488982084332946,0.3790059712203937,0.1404494382022472,0.5319148936170213,0.2222222222222222,0.05,0.021739130434782608,0.030303030303030304,0.948016415868673,0.8289473684210527,0.8844926611359285
1,suggest_safe,0.38643702906350913,0.0016007421108301667,0.3842954324586978,0.2187774030211368,0.4059171597633136,0.9171122994652406,0.5627563576702215,0.03571428571428571,0.05128205128205128,0.042105263157894736,0.5,0.027131782945736434,0.051470588235294115
1,suggest_efficient,0.4488697524219591,0.09518954208579988,0.5154870431646112,0.356126498134738,0.5068181818181818,0.5347721822541966,0.5204200700116686,0.0446927374301676,0.21621621621621623,0.07407407407407407,0.6,0.391578947368421,0.47388535031847134
1,agree_proposal,0.6114101184068891,0.30990057040323327,0.4812602978892422,0.4717892758740123,0.3716012084592145,0.7639751552795031,0.5,0.24358974358974358,0.1111111111111111,0.15261044176706828,0.8192307692307692,0.7135678391959799,0.7627573858549687
1,discuss_fairness,0.5801937567276642,0.34215997254687636,0.38775830156696245,0.5259837795961345,0.6322241681260946,0.907035175879397,0.7450980392156863,0.6428571428571429,0.22842639593908629,0.33707865168539325,0.4036697247706422,0.6423357664233577,0.49577464788732395
1,discuss_efficient,0.5855758880516685,0.3471777321469314,0.5313836960193641,0.5392063910557405,0.7665094339622641,0.7004310344827587,0.7319819819819819,0.32905982905982906,0.375609756097561,0.35079726651480636,0.5239852398523985,0.5461538461538461,0.5348399246704332
1,discuss_rules,0.7416576964477933,0.1927968632902869,0.2184928115461131,0.41306150027936955,0.7846715328467153,0.9388646288209607,0.8548707753479126,0.4,0.2,0.26666666666666666,1.0,0.0625,0.11764705882352941
1,explanation,0.4790096878363832,0.21511412751279513,0.24026397086742057,0.42424276882714745,0.7784615384615384,0.5802752293577982,0.6649145860709592,0.5348837209302325,0.3554083885209713,0.4270557029177719,0.10231023102310231,0.775,0.18075801749271136
1,discuss_howtoplay,0.7018299246501615,0.042809531248837684,0.1695788530465948,0.34306795634920634,0.741822429906542,0.9338235294117647,0.8268229166666666,0.29411764705882354,0.06550218340611354,0.10714285714285714,0.09090909090909091,0.1,0.09523809523809523
1,ask_game,0.9095801937567277,0.5443578994079386,0.73640494636472,0.5728989859424642,0.9577804583835947,0.9600967351874244,0.9589371980676329,0.125,0.1,0.1111111111111111,0.631578947368421,0.6666666666666666,0.6486486486486487
1,receive_report,0.7255113024757804,0.4498707668299208,0.6958656901846139,0.484920634920635,0.8315018315018315,0.7707979626485568,0.8,0.0,0.0,0.0,0.5759162303664922,0.7586206896551724,0.6547619047619048
1,truthful,0.728740581270183,0.4410055348350772,0.6933317085702424,0.4830711913098124,0.8144329896907216,0.7993254637436762,0.8068085106382978,0.0,0.0,0.0,0.5884057971014492,0.7073170731707317,0.6424050632911392
1,falsehood,0.9558665231431647,0.1795054069191332,0.4635680815876516,0.3719625698042964,0.9877232142857143,0.9714599341383096,0.9795240730492529,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.13636363636363635
1,contradict,0.9860064585575888,0.23208494944999047,0.6114011363398117,0.4521916613171366,0.9870410367170627,0.9989071038251366,0.9929386203150462,0.0,0.0,0.0,0.6666666666666666,0.25,0.36363636363636365
1,neither_report,0.7255113024757804,0.4498707668299208,0.6873092586062652,0.484920634920635,0.5759162303664922,0.7586206896551724,0.6547619047619048,0.0,0.0,0.0,0.8315018315018315,0.7707979626485568,0.8
