paper_id,tag,accuracy,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1
1,any_suggestion,0.8369098712446352,0.3258215962441315,0.0625,0.07142857142857142,0.06666666666666667,0.0,0.0,0.0,0.8981481481481481,0.9238095238095239,0.9107981220657277
1,suggest_efficient,0.45064377682403434,0.3117704280155642,0.5409836065573771,0.28695652173913044,0.375,0.0,0.0,0.0,0.4897959183673469,0.6545454545454545,0.5603112840466926
1,agree_proposal,0.6051502145922747,0.3031426553672316,0.13043478260869565,0.07317073170731707,0.09375,0.16666666666666666,0.023809523809523808,0.041666666666666664,0.6715686274509803,0.9133333333333333,0.7740112994350282
1,discuss_fairness,0.296137339055794,0.28707482993197275,0.36065573770491804,0.27848101265822783,0.3142857142857143,0.5416666666666666,0.12264150943396226,0.2,0.22972972972972974,0.7083333333333334,0.3469387755102041
1,discuss_efficient,0.3261802575107296,0.3157846039970393,0.4339622641509434,0.21296296296296297,0.2857142857142857,0.2777777777777778,0.25862068965517243,0.26785714285714285,0.30158730158730157,0.5671641791044776,0.39378238341968913
1,discuss_rules,0.6394849785407726,0.35508722632010303,0.7029702970297029,0.8711656441717791,0.7780821917808219,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.125,0.2,0.15384615384615385
1,explanation,0.26180257510729615,0.24223931807519036,0.34146341463414637,0.16279069767441862,0.2204724409448819,0.609375,0.28888888888888886,0.39195979899497485,0.0625,0.6666666666666666,0.11428571428571428
1,discuss_howtoplay,0.41630901287553645,0.2723865625133393,0.7247706422018348,0.44886363636363635,0.5543859649122806,0.21428571428571427,0.33962264150943394,0.26277372262773724,0.0,0.0,0.0
1,ask_game,0.6609442060085837,0.30553929539295394,0.8465909090909091,0.7487437185929648,0.7946666666666666,0.0,0.0,0.0,0.08928571428571429,0.19230769230769232,0.12195121951219512
1,receive_report,0.4678111587982833,0.32328438717410846,0.6161616161616161,0.4485294117647059,0.5191489361702127,0.0,0.0,0.0,0.3582089552238806,0.6075949367088608,0.4507042253521127
1,truthful,0.5064377682403434,0.34337786061923997,0.6341463414634146,0.5652173913043478,0.5977011494252874,0.0,0.0,0.0,0.37383177570093457,0.5128205128205128,0.43243243243243246
1,falsehood,0.9184549356223176,0.3191648023862789,0.9771689497716894,0.9385964912280702,0.9574944071588367,0.0,0.0,0.0,0.0,0.0,0.0
1,contradict,0.9313304721030042,0.3214814814814815,0.9863636363636363,0.9434782608695652,0.9644444444444444,0.0,0.0,0.0,0.0,0.0,0.0
1,neither_report,0.4678111587982833,0.32328438717410846,0.3582089552238806,0.6075949367088608,0.4507042253521127,0.0,0.0,0.0,0.6161616161616161,0.4485294117647059,0.5191489361702127
