paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
1,any_suggestion,0.8872180451127819,-0.059479553903345694,0.4475076133995832,0.4701195219123506,0.0,0.0,0.0,0.9365079365079365,0.944,0.9402390438247012
1,suggest_safe,0.6090225563909775,0.14638360898543568,0.5838790192335928,0.5679660169915043,0.5128205128205128,0.37735849056603776,0.43478260869565216,0.648936170212766,0.7625,0.7011494252873564
1,suggest_efficient,0.5338345864661654,0.043831168831168776,0.5198860398860399,0.49914965986394555,0.5408163265306123,0.7571428571428571,0.6309523809523809,0.5142857142857142,0.2857142857142857,0.3673469387755102
1,agree_proposal,0.6992481203007519,0.036231884057971064,0.5708238223697862,0.49159021406727826,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.7355371900826446,0.9175257731958762,0.8165137614678899
1,discuss_fairness,0.5263157894736842,0.13680848871948081,0.2398934290297149,0.5129904097646033,0.75,0.3037974683544304,0.43243243243243246,0.45544554455445546,0.8518518518518519,0.5935483870967742
1,discuss_efficient,0.5413533834586466,0.005394140002451975,0.5193357265855296,0.4957424327180061,0.5957446808510638,0.7088607594936709,0.6473988439306358,0.41025641025641024,0.2962962962962963,0.34408602150537637
1,discuss_rules,0.8947368421052632,0.09170731707317081,0.2662835249042145,0.5345,0.9076923076923077,0.9833333333333333,0.944,0.3333333333333333,0.07692307692307693,0.125
1,explanation,0.6842105263157895,0.12114537444933926,0.07270726338958156,0.5583491461100569,0.826530612244898,0.7641509433962265,0.7941176470588235,0.2857142857142857,0.37037037037037035,0.3225806451612903
1,discuss_howtoplay,0.9172932330827067,-0.02522775052557824,0.13861268939393934,0.47843137254901963,0.9312977099236641,0.9838709677419355,0.9568627450980393,0.0,0.0,0.0
1,ask_game,0.6766917293233082,0.08069442211863043,0.4040989323461559,0.5199362041467305,0.8924731182795699,0.7155172413793104,0.7942583732057417,0.175,0.4117647058823529,0.24561403508771928
1,receive_report,0.5263157894736842,0.13466900753898592,0.5198860398860399,0.526208651399491,0.7659574468085106,0.4090909090909091,0.5333333333333333,0.3953488372093023,0.7555555555555555,0.5190839694656488
1,truthful,0.5864661654135338,0.2167255594817432,0.5788773148148147,0.5841150719199499,0.8,0.5,0.6153846153846154,0.4358974358974359,0.7555555555555555,0.5528455284552846
1,falsehood,0.9699248120300752,0.0,-0.002617801047120505,0.49236641221374045,1.0,0.9699248120300752,0.9847328244274809,0.0,0.0,0.0
1,contradict,0.9699248120300752,0.0,-0.002617801047120505,0.49236641221374045,1.0,0.9699248120300752,0.9847328244274809,0.0,0.0,0.0
1,neither_report,0.5263157894736842,0.13466900753898592,0.4772860206667967,0.526208651399491,0.3953488372093023,0.7555555555555555,0.5190839694656488,0.7659574468085106,0.4090909090909091,0.5333333333333333
