paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
1,any_suggestion,0.9285714285714286,-0.03703703703703698,-0.037037037037038756,0.48148148148148145,0.0,0.0,0.0,0.9629629629629629,0.9629629629629629,0.9629629629629629
1,suggest_safe,0.6428571428571429,0.007092198581560405,-0.06060606060606055,0.46969696969696967,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.68,0.8947368421052632,0.7727272727272727
1,suggest_efficient,0.4642857142857143,-0.02941176470588225,-0.1428571428571428,0.42857142857142855,0.5,0.2,0.2857142857142857,0.45454545454545453,0.7692307692307693,0.5714285714285714
1,agree_proposal,0.7142857142857143,-0.1200000000000001,-0.1666666666666663,0.4166666666666667,0.0,0.0,0.0,0.7692307692307693,0.9090909090909091,0.8333333333333334
1,discuss_fairness,0.5,0.10909090909090913,-0.14619883040935688,0.4269005847953216,1.0,0.125,0.2222222222222222,0.46153846153846156,1.0,0.631578947368421
1,discuss_efficient,0.5714285714285714,0.16417910447761197,0.12500000000000022,0.5625,0.6666666666666666,0.4,0.5,0.5263157894736842,0.7692307692307693,0.625
1,discuss_rules,0.8214285714285714,0.35185185185185175,0.33806146572104,0.6690307328605201,0.9545454545454546,0.84,0.8936170212765957,0.3333333333333333,0.6666666666666666,0.4444444444444444
1,explanation,0.25,0.039215686274509665,-0.5019157088122608,0.24904214559386972,1.0,0.16,0.27586206896551724,0.125,1.0,0.2222222222222222
1,discuss_howtoplay,0.8214285714285714,0.0,-0.09803921568627394,0.45098039215686275,1.0,0.8214285714285714,0.9019607843137255,0.0,0.0,0.0
1,ask_game,0.8214285714285714,0.2045454545454547,0.18367346938775508,0.5918367346938775,0.9565217391304348,0.8461538461538461,0.8979591836734694,0.2,0.5,0.2857142857142857
1,receive_report,0.39285714285714285,0.04799999999999982,-0.22838709677419344,0.3858064516129032,0.875,0.30434782608695654,0.45161290322580644,0.2,0.8,0.32
1,truthful,0.39285714285714285,-0.025862068965517127,-0.2542819499341238,0.3728590250329381,0.8,0.34782608695652173,0.48484848484848486,0.16666666666666666,0.6,0.2608695652173913
1,falsehood,1.0,,1.0,1.0,1.0,1.0,1.0,,,
1,contradict,0.9285714285714286,0.0,-0.037037037037038756,0.48148148148148145,1.0,0.9285714285714286,0.9629629629629629,0.0,0.0,0.0
1,neither_report,0.42857142857142855,0.125,-0.1666666666666663,0.41666666666666663,0.2,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5
