paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1,precision_nan,recall_nan,f1_nan
4,uninformative,0.8617021276595744,0.6535299121066062,0.6528902144581736,0.5596669750231267,0.8873239436619719,0.9402985074626866,0.9130434782608695,0.0,0.0,0.0,0.782608695652174,0.75,0.7659574468085106,,,
4,SDB,0.9042553191489362,0.806761078117862,0.8067390062821245,0.9033695031410622,0.9215686274509803,0.9038461538461539,0.912621359223301,,,,0.8837209302325582,0.9047619047619048,0.8941176470588236,,,
4,overest_others,0.925531914893617,0.745158791634392,0.7427174975562072,0.8713587487781036,0.9135802469135802,1.0,0.9548387096774194,,,,1.0,0.65,0.7878787878787878,,,
4,underest_own,0.9787234042553191,0.739612188365651,0.7388888888888883,0.8694444444444445,0.978021978021978,1.0,0.9888888888888889,,,,1.0,0.6,0.75,,,
4,academic_integrity,0.9361702127659575,0.7324478178368121,0.7321937321937324,0.8660968660968661,0.9512195121951219,0.975,0.9629629629629629,,,,0.8333333333333334,0.7142857142857143,0.7692307692307693,,,
4,info_asymmetry,0.9042553191489362,0.7297124600638978,0.7286287089013633,0.8643143544506816,0.9714285714285714,0.9066666666666666,0.9379310344827586,,,,0.7083333333333334,0.8947368421052632,0.7906976744186046,,,
4,AI_discussion_priming,0.5638297872340425,0.13684210526315788,-0.042044071921048864,0.44330900243309007,1.0,0.5747126436781609,0.7299270072992701,,,,1.0,0.42857142857142855,0.6,0.0,0.0,0.0
4,privacy_concerns,0.9680851063829787,0.3882863340563991,0.38628944504896623,0.49453551912568305,0.9782608695652174,0.989010989010989,0.9836065573770492,,,,1.0,0.3333333333333333,0.5,0.0,0.0,0.0
4,self_report_bias,0.5851063829787234,0.014780972856758945,-0.23040778654136607,0.24774774774774774,1.0,0.5913978494623656,0.7432432432432432,,,,0.0,0.0,0.0,0.0,0.0,0.0
4,truthful,0.9680851063829787,0.5579937304075235,0.5548539857932129,0.7774269928966062,1.0,0.967391304347826,0.9834254143646409,,,,0.4,1.0,0.5714285714285714,,,
