paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1,precision_nan,recall_nan,f1_nan
4,uninformative,0.8645833333333334,0.6645161290322581,0.6639289080382389,0.563265306122449,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.0,0.0,0.0,0.7916666666666666,0.76,0.7755102040816326,,,
4,SDB,0.9166666666666666,0.832970856894302,0.8326797385620915,0.9163398692810457,0.9591836734693877,0.8867924528301887,0.9215686274509803,,,,0.8723404255319149,0.9534883720930233,0.9111111111111111,,,
4,overest_others,0.90625,0.6883116883116883,0.6855323020928117,0.8427661510464058,0.9024390243902439,0.9866666666666667,0.9426751592356688,,,,0.9285714285714286,0.6190476190476191,0.7428571428571429,,,
4,underest_own,0.9583333333333334,0.578021978021978,0.578021978021978,0.789010989010989,0.978021978021978,0.978021978021978,0.978021978021978,,,,0.6,0.6,0.6,,,
4,academic_integrity,0.9270833333333334,0.6989247311827957,0.6983164983164982,0.8491582491582491,0.9404761904761905,0.9753086419753086,0.9575757575757575,,,,0.8333333333333334,0.6666666666666666,0.7407407407407407,,,
4,info_asymmetry,0.90625,0.7562076749435666,0.753389467675182,0.876694733837591,1.0,0.881578947368421,0.9370629370629371,,,,0.6896551724137931,1.0,0.8163265306122449,,,
4,AI_discussion_priming,0.5729166666666666,0.14731369150779905,-0.0182382615444312,0.42943722943722945,1.0,0.5909090909090909,0.7428571428571429,,,,1.0,0.375,0.5454545454545454,0.0,0.0,0.0
4,privacy_concerns,0.9791666666666666,0.4920634920634921,0.48936170212766017,0.7446808510638299,0.9789473684210527,1.0,0.9893617021276596,,,,1.0,0.3333333333333333,0.5,,,
4,self_report_bias,0.6354166666666666,0.04355251921434666,-0.14538946650758477,0.42473118279569894,1.0,0.631578947368421,0.7741935483870968,,,,0.3333333333333333,1.0,0.5,0.0,0.0,0.0
4,truthful,0.9791666666666666,0.6571428571428571,0.6559139784946237,0.8279569892473118,1.0,0.9787234042553191,0.989247311827957,,,,0.5,1.0,0.6666666666666666,,,
