paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1,precision_nan,recall_nan,f1_nan
4,uninformative,0.8333333333333334,0.5391539153915392,0.5293396660027578,0.5164429530201343,0.8271604938271605,0.9852941176470589,0.8993288590604027,0.0,0.0,0.0,0.8666666666666667,0.52,0.65,,,
4,SDB,0.875,0.7483617300131062,0.7482517482517483,0.8741258741258742,0.9019607843137255,0.8679245283018868,0.8846153846153846,,,,0.8444444444444444,0.8837209302325582,0.8636363636363636,,,
4,overest_others,0.9270833333333334,0.7751004016064257,0.7747611865258924,0.8873805932629462,0.9358974358974359,0.9733333333333334,0.954248366013072,,,,0.8888888888888888,0.7619047619047619,0.8205128205128205,,,
4,underest_own,0.8854166666666666,0.3015873015873016,0.29008403361344515,0.6450420168067227,0.9761904761904762,0.9010989010989011,0.9371428571428572,,,,0.25,0.6,0.35294117647058826,,,
4,academic_integrity,0.9375,0.7493472584856398,0.7491289198606271,0.8745644599303135,0.9518072289156626,0.9753086419753086,0.9634146341463414,,,,0.8461538461538461,0.7333333333333333,0.7857142857142857,,,
4,info_asymmetry,0.90625,0.7397590361445783,0.7387755102040816,0.8693877551020408,0.971830985915493,0.9078947368421053,0.9387755102040817,,,,0.72,0.9,0.8,,,
4,AI_discussion_priming,0.96875,0.7534246575342466,0.7524709926944565,0.8762354963472282,0.967032967032967,1.0,0.9832402234636871,,,,1.0,0.625,0.7692307692307693,,,
4,privacy_concerns,0.9479166666666666,0.2592592592592593,0.25868725868725995,0.6293436293436294,0.9782608695652174,0.967741935483871,0.972972972972973,,,,0.25,0.3333333333333333,0.2857142857142857,,,
4,self_esteem,0.8229166666666666,0.2183908045977011,0.16027784924105948,0.58013892462053,1.0,0.8172043010752689,0.8994082840236687,,,,0.15,1.0,0.2608695652173913,,,
4,self_report_bias,0.8020833333333334,-0.011086474501108556,-0.0938530734632681,0.29672447013487474,0.9871794871794872,0.8105263157894737,0.8901734104046243,,,,0.0,0.0,0.0,0.0,0.0,0.0
4,network_effect,0.9375,0.23607427055702912,0.2173913043478244,0.6086956521739131,1.0,0.9368421052631579,0.967391304347826,,,,0.14285714285714285,1.0,0.25,,,
4,truthful,0.9375,0.3793103448275862,0.36703296703296684,0.6835164835164835,1.0,0.9361702127659575,0.967032967032967,,,,0.25,1.0,0.4,,,
