paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1,precision_nan,recall_nan,f1_nan
4,uninformative,0.84375,0.5734597156398105,0.5659382064807836,0.5294440782245661,0.8375,0.9852941176470589,0.9054054054054054,0.0,0.0,0.0,0.875,0.56,0.6829268292682927,,,
4,SDB,0.8854166666666666,0.7688266199649737,0.7688013136288998,0.88440065681445,0.9038461538461539,0.8867924528301887,0.8952380952380953,,,,0.8636363636363636,0.8837209302325582,0.8735632183908046,,,
4,overest_others,0.9166666666666666,0.747534516765286,0.7473684210526317,0.8736842105263158,0.935064935064935,0.96,0.9473684210526315,,,,0.8421052631578947,0.7619047619047619,0.8,,,
4,underest_own,0.90625,0.3552238805970148,0.3491525423728814,0.6745762711864407,0.9767441860465116,0.9230769230769231,0.9491525423728814,,,,0.3,0.6,0.4,,,
4,academic_integrity,0.9375,0.7493472584856398,0.7491289198606271,0.8745644599303135,0.9518072289156626,0.9753086419753086,0.9634146341463414,,,,0.8461538461538461,0.7333333333333333,0.7857142857142857,,,
4,info_asymmetry,0.8958333333333334,0.7058823529411764,0.7051597051597052,0.8525798525798526,0.9583333333333334,0.9078947368421053,0.9324324324324325,,,,0.7083333333333334,0.85,0.7727272727272727,,,
4,AI_discussion_priming,0.96875,0.7534246575342466,0.7524709926944565,0.8762354963472282,0.967032967032967,1.0,0.9832402234636871,,,,1.0,0.625,0.7692307692307693,,,
4,privacy_concerns,0.9583333333333334,0.31182795698924726,0.31182795698924737,0.6559139784946236,0.978494623655914,0.978494623655914,0.978494623655914,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,
4,self_esteem,0.84375,0.24528301886792447,0.19799498746867172,0.5989974937343359,1.0,0.8387096774193549,0.9122807017543859,,,,0.16666666666666666,1.0,0.2857142857142857,,,
4,self_report_bias,0.8958333333333334,0.15567282321899734,0.12528473804100237,0.4481481481481482,1.0,0.8947368421052632,0.9444444444444444,,,,0.25,1.0,0.4,0.0,0.0,0.0
4,network_effect,0.9375,0.23607427055702912,0.2173913043478244,0.6086956521739131,1.0,0.9368421052631579,0.967391304347826,,,,0.14285714285714285,1.0,0.25,,,
4,truthful,0.9270833333333334,0.3411764705882353,0.32496233048719214,0.6624811652435962,1.0,0.925531914893617,0.9613259668508287,,,,0.2222222222222222,1.0,0.36363636363636365,,,
