paper_id,tag,accuracy,macro_f1,precision_f,recall_f,f1_f,precision_f?,recall_f?,f1_f?,precision_t,recall_t,f1_t,precision_false,recall_false,f1_false,precision_true,recall_true,f1_true
4,uninformative,0.7291666666666666,0.5093240093240093,0.8870967741935484,0.8088235294117647,0.8461538461538461,0.0,0.0,0.0,0.7894736842105263,0.6,0.6818181818181818,,,,,,
4,SDB,0.5416666666666666,0.5398692810457516,,,,,,,,,,0.5918367346938775,0.5471698113207547,0.5686274509803921,0.48936170212765956,0.5348837209302325,0.5111111111111111
4,overest. others,0.6458333333333334,0.4819047619047619,,,,,,,,,,0.7733333333333333,0.7733333333333333,0.7733333333333333,0.19047619047619047,0.19047619047619047,0.19047619047619047
4,underest. own,0.75,0.49825783972125437,,,,,,,,,,0.958904109589041,0.7692307692307693,0.8536585365853658,0.08695652173913043,0.4,0.14285714285714285
4,academic integrity,0.7291666666666666,0.4864197530864197,,,,,,,,,,0.8395061728395061,0.8395061728395061,0.8395061728395061,0.13333333333333333,0.13333333333333333,0.13333333333333333
4,info asymmetry,0.6666666666666666,0.5425848719475879,,,,,,,,,,0.8142857142857143,0.75,0.7808219178082192,0.2692307692307692,0.35,0.30434782608695654
4,privacy concerns,0.9583333333333334,0.48936170212765956,,,,,,,,,,0.968421052631579,0.989247311827957,0.9787234042553191,0.0,0.0,0.0
4,self-report bias,0.6458333333333334,0.3924050632911392,,,,,,,,,,0.9841269841269841,0.6526315789473685,0.7848101265822784,0.0,0.0,0.0
4,network effect,0.9583333333333334,0.48936170212765956,,,,,,,,,,0.989247311827957,0.968421052631579,0.9787234042553191,0.0,0.0,0.0
4,truthful,0.96875,0.49206349206349204,,,,,,,,,,0.9789473684210527,0.9893617021276596,0.9841269841269841,0.0,0.0,0.0
